"parcel_id","neighborhood","sale_price","avg_price","price_ratio","investment_flag"
"091 06 0 341.00","1226",60000,"251441","0.24","Underpriced"
"071 12 0 139.00","3426",40000,"168290","0.24","Underpriced"
"083 01 0 239.00","3628",50400,"208757","0.24","Underpriced"
"053 12 0 050.00","6231",41000,"171226","0.24","Underpriced"
"070 06 0 085.00","3527",42000,"172379","0.24","Underpriced"
"062 00 0 268.00","6926",38000,"160188","0.24","Underpriced"
"119 01 0 486.00","3130",35000,"145811","0.24","Underpriced"
"119 02 0 178.00","3130",35000,"145811","0.24","Underpriced"
"061 10 0 170.00","7332",50000,"199703","0.25","Underpriced"
"081 11 0 435.00","226",27500,"109880","0.25","Underpriced"
"092 09 0 349.00","1126",95000,"377736","0.25","Underpriced"
"082 07 0 543.00","2026",50000,"197491","0.25","Underpriced"
"060 12 0 149.00","4832",30000,"122360","0.25","Underpriced"
"108 16 0 272.00","4132",35000,"140536","0.25","Underpriced"
"071 04 0 125.00","4832",30000,"122360","0.25","Underpriced"
"081 12 0 251.00","126",65100,"263041","0.25","Underpriced"
"061 03 0 080.00","7332",50000,"199703","0.25","Underpriced"
"148 02 0 117.00","3930",27500,"111986","0.25","Underpriced"
"053 11 0 011.00","6231",43000,"171226","0.25","Underpriced"
"105 05 0 245.00","1626",120000,"485564","0.25","Underpriced"
"082 03 0 205.00","2026",50000,"197491","0.25","Underpriced"
"147 16 0 204.00","3927",35000,"141184","0.25","Underpriced"
"119 14 0 035.00","3126",38774,"156832","0.25","Underpriced"
"092 04 0 250.00","126",66000,"263041","0.25","Underpriced"
"071 15 0 215.00","3426",42500,"168290","0.25","Underpriced"
"091 07 0 203.00","1226",61800,"251441","0.25","Underpriced"
"081 16 0 607.00","126",65000,"263041","0.25","Underpriced"
"083 13 0 136.00","2326",90000,"365735","0.25","Underpriced"
"116 04 0 036.00","3227",200000,"796178","0.25","Underpriced"
"081 11 0 260.00","226",27000,"109880","0.25","Underpriced"
"119 04 0 036.00","3027",39000,"153984","0.25","Underpriced"
"060 15 0 066.00","4832",30900,"122360","0.25","Underpriced"
"155 16 0 029.00","6734",80000,"320260","0.25","Underpriced"
"086 11 0 007.00","6229",39000,"155407","0.25","Underpriced"
"060 15 0 065.00","4832",30900,"122360","0.25","Underpriced"
"083 13 0 152.00","2326",93000,"365735","0.25","Underpriced"
"033 04 0 017.00","9326",40000,"159738","0.25","Underpriced"
"083 05 0 450.00","2726",72500,"288925","0.25","Underpriced"
"105 04 0 083.00","1426",24900,"97659","0.25","Underpriced"
"059 00 0 088.00","4927",26000,"105694","0.25","Underpriced"
"072 13 0 295.00","3628",53000,"208757","0.25","Underpriced"
"090 08 0 132.00","3329",38000,"153487","0.25","Underpriced"
"130 02 0 003.00","4328",150000,"594574","0.25","Underpriced"
"083 14 0 233.00","2326",91500,"365735","0.25","Underpriced"
"071 16 0 211.00","2026",48500,"197491","0.25","Underpriced"
"071 08 0 360.00","3426",44291,"168290","0.26","Underpriced"
"119 10 0 153.00","3126",41000,"156832","0.26","Underpriced"
"091 02 0 606.00","1226",65000,"251441","0.26","Underpriced"
"052 02 0 206.00","6927",30000,"116061","0.26","Underpriced"
"092 07 0 425.00","1129",27000,"104493","0.26","Underpriced"
"105 04 0 183.00","1426",25000,"97659","0.26","Underpriced"
"149 08 0 205.00","6028",35000,"132146","0.26","Underpriced"
"171 00 0 202.00","4027",90000,"348261","0.26","Underpriced"
"083 13 0 451.00","2326",95000,"365735","0.26","Underpriced"
"093 16 0 395.00","1426",25000,"97659","0.26","Underpriced"
"091 06 0 298.00","1226",65000,"251441","0.26","Underpriced"
"105 11 0 047.00","3127",65477,"252002","0.26","Underpriced"
"121 00 0 155.00","4132",37000,"140536","0.26","Underpriced"
"119 06 0 061.00","3130",37500,"145811","0.26","Underpriced"
"150 03 0 265.00","4291",35000,"133126","0.26","Underpriced"
"105 04 0 033.00","1426",25500,"97659","0.26","Underpriced"
"091 06 0 300.00","1226",65000,"251441","0.26","Underpriced"
"091 02 0 291.00","1226",65000,"251441","0.26","Underpriced"
"061 11 0 040.00","7332",51500,"199703","0.26","Underpriced"
"072 05 0 079.00","3628",54500,"208757","0.26","Underpriced"
"082 04 0 127.00","2026",52000,"197491","0.26","Underpriced"
"146 07 0 008.00","9529",212000,"827009","0.26","Underpriced"
"071 02 0 008.00","3527",45000,"172379","0.26","Underpriced"
"053 12 0 260.00","6231",45000,"171226","0.26","Underpriced"
"052 03 0 105.00","6927",30000,"116061","0.26","Underpriced"
"071 10 0 099.00","3527",45000,"172379","0.26","Underpriced"
"145 00 0 160.00","9529",212000,"827009","0.26","Underpriced"
"061 15 0 192.00","7328",63000,"240699","0.26","Underpriced"
"144 00 0 066.00","9226",220000,"844165","0.26","Underpriced"
"105 05 0 248.00","1626",125000,"485564","0.26","Underpriced"
"082 07 0 314.00","2026",52000,"197491","0.26","Underpriced"
"092 05 0 314.00","1127",30000,"113519","0.26","Underpriced"
"091 16 0 354.00","1126",100000,"377736","0.26","Underpriced"
"118 05 0 220.00","1626",125000,"485564","0.26","Underpriced"
"091 02 0 324.00","1226",65000,"251441","0.26","Underpriced"
"090 08 0 216.00","3329",40000,"153487","0.26","Underpriced"
"062 07 0 001.00","4127",50000,"190624","0.26","Underpriced"
"044 14 0 013.00","6226",35000,"135658","0.26","Underpriced"
"063 08 0 107.00","6230",32500,"127241","0.26","Underpriced"
"091 07 0 361.00","1226",65000,"251441","0.26","Underpriced"
"172 15 0 001.00","6427",77000,"297761","0.26","Underpriced"
"052 05 0 190.00","6927",30000,"116061","0.26","Underpriced"
"133 02 0 393.00","3126",42500,"156832","0.27","Underpriced"
"105 03 0 140.00","1426",26500,"97659","0.27","Underpriced"
"081 15 0 304.00","226",30000,"109880","0.27","Underpriced"
"092 04 0 162.00","326",67500,"246853","0.27","Underpriced"
"105 16 0 011.00","3127",68000,"252002","0.27","Underpriced"
"081 08 0 297.00","126",70000,"263041","0.27","Underpriced"
"081 11 0 335.00","226",30000,"109880","0.27","Underpriced"
"105 09 0 268.00","1626",130000,"485564","0.27","Underpriced"
"133 01 0 331.00","3179",39000,"145798","0.27","Underpriced"
"130 11 0 029.00","9026",380000,"1426267","0.27","Underpriced"
"137 00 0 068.00","6247",120000,"452527","0.27","Underpriced"
"083 13 0 112.01","2326",100000,"365735","0.27","Underpriced"
"071 08 0 296.00","3426",46000,"168290","0.27","Underpriced"
"086 16 0 094.00","6229",42000,"155407","0.27","Underpriced"
"159 00 0 260.00","9226",230000,"844165","0.27","Underpriced"
"034 13 0 195.00","6950",30000,"112923","0.27","Underpriced"
"071 11 0 080.00","3426",45000,"168290","0.27","Underpriced"
"061 14 0 200.00","4830",50051,"186566","0.27","Underpriced"
"141 00 0 125.00","6739",70000,"260060","0.27","Underpriced"
"025 12 0 086.00","9326",43000,"159738","0.27","Underpriced"
"082 07 0 255.00","2026",54000,"197491","0.27","Underpriced"
"133 01 0 051.00","3179",40000,"145798","0.27","Underpriced"
"071 02 0 051.00","3527",46000,"172379","0.27","Underpriced"
"094 01 0 130.00","2328",64000,"238504","0.27","Underpriced"
"026 01 0 109.00","9326",43000,"159738","0.27","Underpriced"
"072 10 0 313.00","3627",51500,"193530","0.27","Underpriced"
"072 10 0 314.00","3627",53000,"193530","0.27","Underpriced"
"119 05 0 217.00","3130",40000,"145811","0.27","Underpriced"
"081 08 0 034.00","226",30000,"109880","0.27","Underpriced"
"071 16 0 065.00","3426",45800,"168290","0.27","Underpriced"
"072 09 0 048.00","3426",45000,"168290","0.27","Underpriced"
"071 11 0 128.00","3426",45500,"168290","0.27","Underpriced"
"081 14 0 121.00","226",30000,"109880","0.27","Underpriced"
"133 01 0 239.00","3179",40000,"145798","0.27","Underpriced"
"119 01 0 424.00","3130",40000,"145811","0.27","Underpriced"
"081 11 0 428.00","226",30000,"109880","0.27","Underpriced"
"119 02 0 178.00","3130",39000,"145811","0.27","Underpriced"
"083 01 0 019.00","3628",57000,"208757","0.27","Underpriced"
"092 13 0 190.00","1126",103000,"377736","0.27","Underpriced"
"081 11 0 184.00","226",30000,"109880","0.27","Underpriced"
"082 04 0 110.00","2026",52500,"197491","0.27","Underpriced"
"082 12 0 092.00","1926",60000,"222213","0.27","Underpriced"
"072 06 0 164.00","3628",58300,"208757","0.28","Underpriced"
"072 10 0 228.00","3627",55000,"193530","0.28","Underpriced"
"063 00 0 272.00","6926",45000,"160188","0.28","Underpriced"
"061 16 0 001.00","7328",68000,"240699","0.28","Underpriced"
"060 01 0 106.00","4826",27500,"96607","0.28","Underpriced"
"148 14 0 292.00","3929",35000,"125431","0.28","Underpriced"
"073 09 0 268.00","7329",61000,"216675","0.28","Underpriced"
"133 01 0 251.00","3179",41000,"145798","0.28","Underpriced"
"108 08 0 208.00","4132",40000,"140536","0.28","Underpriced"
"071 11 0 060.00","3426",47500,"168290","0.28","Underpriced"
"053 12 0 083.00","6231",48000,"171226","0.28","Underpriced"
"082 07 0 448.00","2026",55500,"197491","0.28","Underpriced"
"059 14 0 084.00","3533",30000,"108406","0.28","Underpriced"
"071 02 0 036.00","3527",49000,"172379","0.28","Underpriced"
"131 02 0 217.00","3727",175000,"617802","0.28","Underpriced"
"062 02 0 082.00","4126",135000,"485693","0.28","Underpriced"
"081 16 0 614.00","126",72500,"263041","0.28","Underpriced"
"043 07 0 051.00","6950",32000,"112923","0.28","Underpriced"
"050 11 0 151.00","4831",33000,"118486","0.28","Underpriced"
"086 11 0 007.00","6229",44000,"155407","0.28","Underpriced"
"062 00 0 071.00","4126",135500,"485693","0.28","Underpriced"
"115 15 0 009.00","4430",147500,"523006","0.28","Underpriced"
"092 06 0 502.00","1129",29000,"104493","0.28","Underpriced"
"118 14 0 163.00","9527",427450,"1521698","0.28","Underpriced"
"117 01 0 135.00","3226",162500,"590033","0.28","Underpriced"
"083 13 0 202.00","2326",103000,"365735","0.28","Underpriced"
"136 11 0 053.00","6026",46500,"163435","0.28","Underpriced"
"072 14 0 130.00","2726",82000,"288925","0.28","Underpriced"
"073 09 0 245.00","7329",61100,"216675","0.28","Underpriced"
"052 13 0 044.00","4126",137500,"485693","0.28","Underpriced"
"105 05 0 570.00","1626",138000,"485564","0.28","Underpriced"
"130 03 0 036.00","9026",400000,"1426267","0.28","Underpriced"
"072 11 0 007.00","3627",55000,"193530","0.28","Underpriced"
"049 00 0 175.00","4927",30000,"105694","0.28","Underpriced"
"072 07 0 053.00","7328",68000,"240699","0.28","Underpriced"
"104 16 0 197.00","2226",200000,"702381","0.28","Underpriced"
"130 03 0 176.00","9026",398500,"1426267","0.28","Underpriced"
"061 16 0 214.00","7328",68385,"240699","0.28","Underpriced"
"105 11 0 263.00","3127",72000,"252002","0.29","Underpriced"
"073 11 0 090.00","4127",55000,"190624","0.29","Underpriced"
"052 13 0 040.00","4126",141500,"485693","0.29","Underpriced"
"061 03 0 135.00","7332",57000,"199703","0.29","Underpriced"
"133 08 0 056.00","3926",37900,"132656","0.29","Underpriced"
"080 08 0 031.00","3536",27000,"94074","0.29","Underpriced"
"083 13 0 360.00","2328",68000,"238504","0.29","Underpriced"
"133 06 0 066.00","3126",45000,"156832","0.29","Underpriced"
"081 10 0 298.00","3326",25000,"86160","0.29","Underpriced"
"042 08 0 118.00","6942",55000,"186907","0.29","Underpriced"
"061 16 0 012.00","7328",70000,"240699","0.29","Underpriced"
"072 09 0 369.00","3628",60000,"208757","0.29","Underpriced"
"091 08 0 309.00","1127",33300,"113519","0.29","Underpriced"
"081 07 0 172.00","3326",25000,"86160","0.29","Underpriced"
"071 12 0 300.00","3426",49000,"168290","0.29","Underpriced"
"050 04 0 013.00","6932",30000,"104186","0.29","Underpriced"
"061 15 0 096.00","7328",69900,"240699","0.29","Underpriced"
"092 13 0 458.00","1126",110000,"377736","0.29","Underpriced"
"071 05 0 154.00","3527",50000,"172379","0.29","Underpriced"
"133 01 0 353.00","3179",42000,"145798","0.29","Underpriced"
"073 09 0 233.00","7329",63500,"216675","0.29","Underpriced"
"092 06 0 580.00","1129",30000,"104493","0.29","Underpriced"
"071 05 0 059.00","3527",50000,"172379","0.29","Underpriced"
"094 01 0 309.00","2328",68500,"238504","0.29","Underpriced"
"116 04 0 208.00","3227",230000,"796178","0.29","Underpriced"
"071 14 0 012.00","3527",49900,"172379","0.29","Underpriced"
"071 07 0 032.00","4832",35000,"122360","0.29","Underpriced"
"082 08 0 153.00","1926",65000,"222213","0.29","Underpriced"
"072 14 0 163.00","2726",85000,"288925","0.29","Underpriced"
"071 15 0 300.00","2026",57999,"197491","0.29","Underpriced"
"147 01 0 180.00","4026",78000,"271986","0.29","Underpriced"
"071 04 0 128.00","4832",35500,"122360","0.29","Underpriced"
"072 14 0 059.00","2726",82500,"288925","0.29","Underpriced"
"119 06 0 251.00","3126",45000,"156832","0.29","Underpriced"
"133 07 0 063.00","3131",45000,"155391","0.29","Underpriced"
"096 13 0 062.00","4130",48000,"165917","0.29","Underpriced"
"130 03 0 084.00","9026",410030,"1426267","0.29","Underpriced"
"130 02 0 003.00","4328",175000,"594574","0.29","Underpriced"
"081 12 0 174.00","126",76000,"263041","0.29","Underpriced"
"041 07 0 012.00","6829",39000,"135050","0.29","Underpriced"
"072 08 0 269.00","7330",60000,"203936","0.29","Underpriced"
"081 10 0 239.00","3326",25000,"86160","0.29","Underpriced"
"092 05 0 169.00","1127",33000,"113519","0.29","Underpriced"
"081 06 0 441.00","3326",25000,"86160","0.29","Underpriced"
"071 08 0 029.00","4832",35000,"122360","0.29","Underpriced"
"083 13 0 360.00","2328",70000,"238504","0.29","Underpriced"
"091 02 0 142.00","1226",72500,"251441","0.29","Underpriced"
"044 15 0 106.00","6226",40000,"135658","0.29","Underpriced"
"082 08 0 175.00","1926",65500,"222213","0.29","Underpriced"
"081 11 0 604.00","3326",25000,"86160","0.29","Underpriced"
"082 03 0 203.00","2026",57000,"197491","0.29","Underpriced"
"091 02 0 143.00","1226",72500,"251441","0.29","Underpriced"
"052 09 0 061.00","6927",33500,"116061","0.29","Underpriced"
"091 07 0 139.00","1226",73000,"251441","0.29","Underpriced"
"091 12 0 007.00","1226",75000,"251441","0.30","Underpriced"
"072 13 0 078.00","3628",62000,"208757","0.30","Underpriced"
"083 10 0 466.00","2326",110000,"365735","0.30","Underpriced"
"071 10 0 141.00","3527",52500,"172379","0.30","Underpriced"
"071 08 0 214.00","4832",37300,"122360","0.30","Underpriced"
"132 13 0 099.00","9529",250000,"827009","0.30","Underpriced"
"103 07 0 073.00","3339",75000,"252851","0.30","Underpriced"
"095 04 0 071.00","4130",50000,"165917","0.30","Underpriced"
"092 06 0 360.00","1129",31100,"104493","0.30","Underpriced"
"083 10 0 119.00","2326",110000,"365735","0.30","Underpriced"
"071 07 0 032.00","4832",36180,"122360","0.30","Underpriced"
"033 06 0 013.00","6828",53500,"175820","0.30","Underpriced"
"119 13 0 183.00","3179",44000,"145798","0.30","Underpriced"
"050 03 0 066.00","6829",40000,"135050","0.30","Underpriced"
"150 05 0 305.00","6028",40000,"132146","0.30","Underpriced"
"091 06 0 292.00","1226",74801,"251441","0.30","Underpriced"
"069 06 0 004.00","3531",60000,"197104","0.30","Underpriced"
"093 16 0 066.00","1426",29000,"97659","0.30","Underpriced"
"130 03 0 037.00","9026",425000,"1426267","0.30","Underpriced"
"130 10 0 099.00","9026",432000,"1426267","0.30","Underpriced"
"052 13 0 043.00","4126",143400,"485693","0.30","Underpriced"
"105 01 0 256.00","2227",109150,"361836","0.30","Underpriced"
"071 15 0 021.00","3426",50000,"168290","0.30","Underpriced"
"093 16 0 124.00","1426",29500,"97659","0.30","Underpriced"
"053 16 0 027.00","6231",52000,"171226","0.30","Underpriced"
"071 11 0 063.00","3426",51313,"168290","0.30","Underpriced"
"060 15 0 066.00","4832",37000,"122360","0.30","Underpriced"
"059 06 0 015.00","3533",33000,"108406","0.30","Underpriced"
"084 16 0 116.00","4130",50000,"165917","0.30","Underpriced"
"071 15 0 491.00","2026",59000,"197491","0.30","Underpriced"
"071 11 0 146.00","3426",50000,"168290","0.30","Underpriced"
"072 14 0 188.00","2726",86000,"288925","0.30","Underpriced"
"071 07 0 210.00","3426",50000,"168290","0.30","Underpriced"
"052 01 0 012.00","6927",35000,"116061","0.30","Underpriced"
"158 06 0 001.00","9226",250000,"844165","0.30","Underpriced"
"071 15 0 052.00","3426",50000,"168290","0.30","Underpriced"
"032 13 0 007.00","6828",52000,"175820","0.30","Underpriced"
"092 13 0 281.00","1126",115000,"377736","0.30","Underpriced"
"094 05 0 023.00","2328",71650,"238504","0.30","Underpriced"
"081 10 0 358.00","3326",25500,"86160","0.30","Underpriced"
"071 07 0 227.00","3426",50000,"168290","0.30","Underpriced"
"044 14 0 118.00","6226",41000,"135658","0.30","Underpriced"
"105 01 0 255.00","2227",110000,"361836","0.30","Underpriced"
"146 14 0 019.00","9529",244689,"827009","0.30","Underpriced"
"147 06 0 228.00","4028",60000,"197237","0.30","Underpriced"
"071 11 0 161.00","3426",50000,"168290","0.30","Underpriced"
"146 05 0 039.00","9529",250623,"827009","0.30","Underpriced"
"082 03 0 046.00","2026",60000,"197491","0.30","Underpriced"
"071 16 0 361.00","3426",51294,"168290","0.30","Underpriced"
"119 01 0 030.00","3130",43500,"145811","0.30","Underpriced"
"072 13 0 442.00","3628",62500,"208757","0.30","Underpriced"
"082 03 0 143.01","2026",60000,"197491","0.30","Underpriced"
"082 16 0 400.00","2326",110000,"365735","0.30","Underpriced"
"102 12 0 099.00","4427",200000,"674944","0.30","Underpriced"
"072 06 0 379.00","3627",58125,"193530","0.30","Underpriced"
"094 01 0 284.01","2328",71000,"238504","0.30","Underpriced"
"072 13 0 400.00","2726",90000,"288925","0.31","Underpriced"
"092 09 0 213.00","1126",118750,"377736","0.31","Underpriced"
"072 04 0 152.00","7328",75000,"240699","0.31","Underpriced"
"095 08 0 073.00","4130",52000,"165917","0.31","Underpriced"
"116 08 0 184.00","3227",250000,"796178","0.31","Underpriced"
"136 11 0 005.00","6026",50000,"163435","0.31","Underpriced"
"104 01 0 244.00","2526",138000,"448384","0.31","Underpriced"
"072 07 0 052.00","7328",75000,"240699","0.31","Underpriced"
"082 07 0 251.00","2026",61000,"197491","0.31","Underpriced"
"133 06 0 004.00","3179",45000,"145798","0.31","Underpriced"
"081 02 0 085.00","3326",27000,"86160","0.31","Underpriced"
"052 13 0 055.00","4126",150000,"485693","0.31","Underpriced"
"052 13 0 054.00","4126",150000,"485693","0.31","Underpriced"
"119 07 0 151.00","3130",44875,"145811","0.31","Underpriced"
"093 15 0 291.00","1426",30000,"97659","0.31","Underpriced"
"081 14 0 037.00","3326",27000,"86160","0.31","Underpriced"
"119 06 0 188.00","3130",45000,"145811","0.31","Underpriced"
"135 00 0 231.00","3826",42400,"135893","0.31","Underpriced"
"104 15 0 210.00","2426",167000,"544964","0.31","Underpriced"
"147 02 0 098.00","4026",85000,"271986","0.31","Underpriced"
"061 15 0 396.00","7328",73500,"240699","0.31","Underpriced"
"094 01 0 462.00","2328",74000,"238504","0.31","Underpriced"
"117 08 0 124.00","2226",216000,"702381","0.31","Underpriced"
